student_id,age,gender,city,state,branch,year_of_study,cgpa,daily_study_hours,daily_screen_time_hours,daily_chatgpt_usage_hours,daily_coding_hours,favorite_ai_tool,ai_dependency_level,productivity_score,stress_level,sleep_hours,placement_status,expected_salary_lpa,internet_quality,preferred_programming_language,mental_wellbeing_score,ai_replaceability_fear
STU04746,25,Male,Mumbai,Karnataka,CSE,1,9.84,1.3,7.2,0.5,7.6,Perplexity,Low,43,5,7.7,Placed,11.09,Excellent,JavaScript,81,1
STU04747,21,Female,Chennai,Maharashtra,ENTC,1,8.19,7.3,8.0,3.2,4.1,Gemini,High,46,3,6.6,Not Placed,22.07,Excellent,Java,44,9
STU04748,22,Male,Mumbai,Maharashtra,Civil,3,7.71,6.5,9.6,2.2,0.5,GitHub Copilot,Medium,63,1,7.0,Not Placed,34.69,Average,Java,41,8
STU04749,22,Female,Nagpur,Tamil Nadu,Civil,3,9.05,2.1,10.8,2.3,0.2,ChatGPT,Low,90,5,6.1,Placed,20.84,Poor,Java,58,6
STU04750,20,Male,Chennai,Delhi,CSE,1,6.19,7.0,12.1,0.9,9.0,ChatGPT,High,40,7,6.3,Internship,14.53,Excellent,C++,62,10
STU04751,22,Female,Bangalore,Tamil Nadu,ENTC,2,5.84,6.5,8.3,7.7,3.8,Perplexity,High,47,5,4.7,Not Placed,31.29,Average,C++,73,10
STU04752,25,Female,Ahmedabad,Karnataka,Mechanical,4,7.04,7.4,9.4,6.6,0.6,Gemini,High,67,10,7.8,Placed,15.36,Excellent,Java,70,1
STU04753,22,Female,Delhi,West Bengal,CSE,3,9.65,1.2,3.1,5.1,1.4,Perplexity,High,86,9,7.0,Internship,13.07,Excellent,Python,98,4
STU04754,26,Male,Ahmedabad,West Bengal,Civil,2,9.78,2.7,7.9,4.1,5.0,ChatGPT,Low,62,5,5.7,Placed,17.09,Poor,Python,45,2
STU04755,26,Male,Nagpur,West Bengal,AI/ML,2,7.92,5.4,3.3,5.4,0.1,Claude,Low,84,5,7.0,Not Placed,4.84,Average,Java,42,4
STU04756,17,Male,Ahmedabad,Tamil Nadu,Electrical,3,8.0,6.5,7.2,5.7,0.9,Claude,High,66,5,6.5,Not Placed,20.8,Good,Java,94,3
STU04757,23,Female,Chennai,Tamil Nadu,Mechanical,3,7.47,2.9,5.3,7.3,7.9,GitHub Copilot,Low,69,5,8.6,Placed,13.0,Excellent,C++,36,10
STU04758,24,Female,Chennai,Tamil Nadu,IT,1,7.04,2.7,4.3,5.7,7.7,ChatGPT,High,84,8,4.7,Not Placed,22.06,Average,JavaScript,97,8
STU04759,17,Male,Nagpur,West Bengal,Mechanical,1,7.47,8.1,10.7,3.8,5.7,Perplexity,Medium,74,6,7.2,Placed,3.76,Average,C++,44,6
STU04760,22,Female,Nagpur,West Bengal,CSE,1,8.16,7.6,2.5,5.8,4.9,Claude,Medium,65,8,5.5,Not Placed,10.19,Average,JavaScript,35,7
STU04761,26,Female,Hyderabad,Maharashtra,ENTC,3,7.62,8.9,6.9,2.0,4.2,Claude,Medium,96,9,4.6,Internship,30.68,Average,Python,55,8
STU04762,20,Female,Chennai,Delhi,CSE,2,5.97,2.0,10.5,5.9,1.6,ChatGPT,Low,48,3,7.3,Internship,27.24,Good,JavaScript,87,10
STU04763,27,Female,Hyderabad,Delhi,ENTC,4,9.55,1.2,10.9,3.1,8.9,Perplexity,Low,80,4,5.0,Internship,15.82,Average,Java,86,4
STU04764,25,Male,Hyderabad,Karnataka,ENTC,3,8.02,3.7,6.6,7.6,3.9,GitHub Copilot,Low,93,4,7.7,Placed,25.48,Good,C++,100,4
STU04765,19,Female,Bangalore,Telangana,ENTC,2,8.57,3.1,6.7,4.4,3.3,Gemini,Low,99,6,8.8,Not Placed,13.75,Poor,C++,78,7
STU04766,22,Male,Mumbai,Tamil Nadu,Mechanical,2,6.44,3.8,2.6,3.1,2.7,GitHub Copilot,Low,87,7,7.0,Internship,34.42,Excellent,JavaScript,63,8
STU04767,19,Male,Chennai,West Bengal,Civil,2,8.17,5.5,13.5,5.8,8.4,ChatGPT,Low,71,1,8.8,Placed,4.25,Excellent,C++,53,8
STU04768,23,Male,Nagpur,West Bengal,Civil,2,6.89,5.8,6.6,6.8,0.9,Gemini,Medium,53,5,6.2,Not Placed,21.34,Good,Python,47,4
STU04769,25,Male,Chennai,West Bengal,AI/ML,1,5.68,9.9,3.1,1.5,5.1,GitHub Copilot,Medium,93,1,7.2,Not Placed,15.6,Average,Java,63,3
STU04770,19,Male,Mumbai,Maharashtra,IT,2,7.44,4.6,6.4,2.4,6.7,ChatGPT,High,54,1,6.8,Placed,24.66,Good,C++,32,10
STU04771,28,Male,Ahmedabad,Karnataka,ENTC,1,9.03,9.4,12.5,7.9,5.5,ChatGPT,Medium,71,5,4.9,Internship,16.31,Excellent,Python,46,8
STU04772,22,Male,Hyderabad,Telangana,Civil,2,6.21,6.8,2.4,5.8,3.1,GitHub Copilot,High,79,10,8.6,Internship,11.16,Good,C++,74,5
STU04773,22,Male,Hyderabad,West Bengal,IT,4,6.87,1.8,11.5,0.5,4.0,Claude,Medium,92,8,4.2,Placed,16.12,Excellent,JavaScript,92,4
STU04774,24,Female,Ahmedabad,Telangana,CSE,4,7.62,6.0,4.2,3.2,0.5,Gemini,Low,44,8,6.0,Placed,4.57,Poor,Java,68,4
STU04775,25,Female,Hyderabad,Gujarat,Electrical,2,5.69,1.2,4.8,3.9,0.5,GitHub Copilot,Medium,97,8,4.3,Internship,11.53,Average,Python,96,1
STU04776,28,Male,Mumbai,Maharashtra,ENTC,1,8.79,2.8,8.4,7.5,6.9,Gemini,Medium,45,9,7.8,Not Placed,5.56,Average,Python,37,9
STU04777,19,Male,Hyderabad,West Bengal,ENTC,1,9.02,4.3,5.9,6.9,4.7,GitHub Copilot,Low,62,6,6.8,Not Placed,13.16,Average,JavaScript,37,8
STU04778,22,Male,Nagpur,Delhi,Mechanical,4,8.37,8.2,8.0,2.5,3.5,Gemini,High,67,10,6.5,Not Placed,12.45,Average,C++,44,4
STU04779,20,Male,Nagpur,Telangana,Mechanical,1,6.67,9.6,5.7,7.6,4.8,Claude,Low,98,1,4.6,Internship,10.95,Good,JavaScript,58,8
STU04780,24,Female,Ahmedabad,West Bengal,CSE,4,8.46,8.7,9.3,0.2,6.8,Perplexity,Medium,90,9,4.7,Placed,5.24,Poor,Java,46,2
STU04781,18,Male,Chennai,Karnataka,AI/ML,3,8.07,6.9,4.1,7.5,4.5,GitHub Copilot,Medium,53,6,7.2,Internship,8.04,Poor,JavaScript,38,3
STU04782,19,Male,Mumbai,West Bengal,Electrical,1,6.15,7.6,11.1,7.2,7.6,Perplexity,High,79,7,6.6,Internship,5.55,Average,JavaScript,48,10
STU04783,23,Female,Pune,Maharashtra,ENTC,1,7.34,7.9,10.0,3.6,4.3,GitHub Copilot,High,86,2,4.5,Internship,16.83,Average,JavaScript,82,6
STU04784,23,Female,Mumbai,Karnataka,Electrical,3,5.56,5.6,3.1,7.9,4.6,Claude,Medium,62,1,9.0,Placed,21.95,Poor,C++,100,2
STU04785,21,Male,Hyderabad,Telangana,ENTC,1,6.68,2.8,8.4,4.8,8.6,ChatGPT,High,77,9,6.0,Not Placed,3.57,Excellent,Python,33,8
STU04786,28,Male,Ahmedabad,Delhi,Mechanical,4,7.81,6.9,7.6,0.2,1.3,Gemini,Low,44,3,4.6,Internship,13.41,Poor,JavaScript,59,8
STU04787,18,Female,Pune,Tamil Nadu,Electrical,1,8.74,9.3,13.4,0.8,0.3,Perplexity,Low,68,1,8.7,Internship,25.98,Poor,C++,54,1
STU04788,22,Female,Pune,Gujarat,CSE,3,7.32,5.6,5.2,1.1,3.6,Gemini,Low,97,7,5.7,Internship,19.93,Good,JavaScript,45,7
STU04789,23,Male,Ahmedabad,Delhi,ENTC,1,7.61,5.2,3.7,4.0,8.9,ChatGPT,Low,50,10,6.5,Internship,16.12,Average,C++,79,3
STU04790,22,Female,Nagpur,Karnataka,Civil,2,9.37,4.7,6.2,3.1,3.2,ChatGPT,Medium,88,8,7.5,Internship,32.53,Average,Java,48,6
STU04791,26,Female,Hyderabad,Gujarat,ENTC,3,7.02,5.4,9.0,7.0,5.4,Gemini,Medium,49,1,7.3,Placed,15.37,Good,C++,72,4
STU04792,20,Male,Mumbai,Karnataka,AI/ML,4,6.37,2.7,5.8,7.8,7.2,Perplexity,Medium,40,5,6.8,Not Placed,3.6,Excellent,JavaScript,84,6
STU04793,19,Male,Hyderabad,Gujarat,Mechanical,2,6.04,8.7,7.4,1.9,7.1,ChatGPT,Medium,83,7,4.6,Internship,20.99,Average,JavaScript,79,3
STU04794,22,Female,Kolkata,Karnataka,Electrical,2,5.87,8.3,13.4,6.7,6.0,Perplexity,Medium,44,3,5.5,Internship,21.59,Excellent,JavaScript,45,10
STU04795,26,Male,Pune,West Bengal,IT,3,6.36,2.6,7.9,0.6,7.4,Perplexity,Medium,92,4,5.2,Internship,9.88,Poor,JavaScript,36,6
STU04796,26,Female,Pune,Gujarat,Civil,3,6.17,6.9,4.6,6.6,7.3,Gemini,Low,43,6,7.6,Placed,28.6,Poor,Java,34,4
STU04797,26,Female,Chennai,Tamil Nadu,Electrical,1,7.67,7.3,9.2,2.1,4.9,Claude,High,96,1,9.0,Internship,26.83,Average,Python,39,1
STU04798,21,Male,Chennai,Karnataka,ENTC,4,6.75,2.3,4.0,0.4,3.0,Gemini,High,99,5,7.5,Placed,10.23,Average,JavaScript,71,8
STU04799,17,Female,Delhi,Tamil Nadu,Mechanical,3,7.38,9.6,13.4,0.6,8.9,Perplexity,High,56,1,4.0,Not Placed,20.46,Excellent,Java,70,8
STU04800,26,Male,Hyderabad,Karnataka,ENTC,3,8.71,9.8,9.0,7.0,7.4,ChatGPT,Low,68,4,7.0,Not Placed,9.04,Poor,Python,81,9
STU04801,25,Male,Hyderabad,Maharashtra,Mechanical,1,8.08,5.8,11.2,5.4,2.1,Claude,Low,47,1,5.6,Internship,7.87,Poor,C++,59,8
STU04802,19,Female,Delhi,Gujarat,Mechanical,2,6.32,1.7,10.2,1.0,5.5,Gemini,Medium,63,1,6.3,Not Placed,8.53,Excellent,C++,61,6
STU04803,19,Female,Bangalore,West Bengal,Civil,3,9.78,8.1,6.2,5.4,8.9,ChatGPT,Low,72,4,4.1,Not Placed,13.24,Good,Java,70,7
STU04804,17,Female,Kolkata,Gujarat,CSE,4,7.71,3.1,3.9,5.4,1.5,ChatGPT,High,96,6,6.6,Not Placed,19.79,Poor,Java,37,9
STU04805,19,Female,Chennai,Karnataka,Civil,4,7.88,8.0,10.0,0.4,6.7,Claude,Medium,89,5,4.9,Placed,15.97,Average,C++,32,10
STU04806,28,Female,Chennai,West Bengal,CSE,1,6.82,2.1,5.8,1.0,7.9,GitHub Copilot,Medium,95,9,6.2,Placed,12.16,Excellent,Python,95,7
STU04807,27,Female,Mumbai,Maharashtra,AI/ML,1,6.34,1.3,6.3,5.4,6.3,ChatGPT,High,51,3,7.7,Placed,6.91,Average,Java,68,2
STU04808,18,Female,Nagpur,Gujarat,IT,1,7.8,2.9,13.4,6.9,8.9,GitHub Copilot,Low,47,5,4.8,Internship,31.04,Poor,Java,83,6
STU04809,21,Female,Hyderabad,Delhi,CSE,1,8.79,9.6,8.4,0.9,5.1,Perplexity,High,67,9,5.7,Placed,28.76,Good,Java,99,9
STU04810,20,Male,Nagpur,Delhi,Mechanical,2,6.07,6.1,4.2,6.7,0.1,Claude,Low,86,2,5.4,Not Placed,29.57,Poor,C++,90,7
STU04811,17,Male,Ahmedabad,Tamil Nadu,Civil,2,7.51,8.0,9.6,5.3,6.3,Claude,Medium,92,9,6.3,Not Placed,4.38,Poor,C++,40,6
STU04812,28,Female,Ahmedabad,Karnataka,IT,1,8.09,4.8,6.6,7.6,3.9,GitHub Copilot,Medium,60,6,5.1,Internship,28.68,Poor,Python,36,3
STU04813,18,Female,Delhi,Maharashtra,Civil,2,9.58,5.0,11.9,5.2,0.6,ChatGPT,Medium,52,1,4.2,Not Placed,9.57,Excellent,Java,87,8
STU04814,27,Male,Kolkata,Telangana,IT,4,5.92,3.2,13.2,3.7,0.7,ChatGPT,High,83,8,6.9,Placed,11.09,Poor,Java,44,3
STU04815,17,Female,Bangalore,Karnataka,AI/ML,4,6.33,6.7,6.7,1.9,4.7,ChatGPT,Medium,55,10,5.2,Not Placed,32.52,Average,Python,97,4
STU04816,19,Female,Bangalore,Maharashtra,ENTC,2,5.75,5.8,3.3,3.1,1.9,GitHub Copilot,Low,59,7,5.4,Not Placed,20.93,Poor,Java,80,9
STU04817,19,Male,Chennai,Maharashtra,CSE,2,7.16,9.3,11.3,7.5,6.8,Perplexity,Low,52,5,7.8,Internship,21.58,Excellent,JavaScript,97,10
STU04818,25,Male,Chennai,Telangana,Mechanical,2,6.57,3.8,11.4,1.7,7.3,Claude,High,95,4,4.6,Placed,3.3,Poor,C++,77,6
STU04819,24,Female,Kolkata,Gujarat,Civil,3,9.35,4.8,13.1,3.3,3.9,Perplexity,High,71,4,4.4,Placed,34.05,Excellent,Java,38,3
STU04820,26,Female,Ahmedabad,Tamil Nadu,IT,2,5.51,9.1,2.4,4.4,2.3,Claude,High,70,6,7.3,Placed,9.12,Excellent,JavaScript,74,9
STU04821,19,Male,Chennai,West Bengal,Mechanical,1,8.61,6.2,4.3,1.0,2.5,Perplexity,High,74,8,7.1,Placed,32.58,Average,JavaScript,41,1
STU04822,24,Female,Pune,Gujarat,CSE,1,6.3,7.4,2.8,3.9,8.7,GitHub Copilot,High,64,9,4.4,Internship,20.43,Excellent,JavaScript,65,5
STU04823,22,Male,Delhi,Maharashtra,Civil,3,5.56,8.3,13.5,5.3,0.5,Perplexity,High,51,6,7.5,Not Placed,27.26,Excellent,C++,42,8
STU04824,23,Male,Chennai,Delhi,Electrical,4,9.41,4.9,4.9,4.7,8.9,ChatGPT,High,92,9,8.0,Placed,18.46,Excellent,Python,67,9
STU04825,19,Male,Mumbai,Telangana,Civil,2,8.88,8.8,5.3,0.1,2.7,Gemini,Medium,73,7,6.7,Placed,31.87,Poor,Java,70,1
STU04826,19,Male,Delhi,Tamil Nadu,CSE,4,8.01,2.4,6.2,0.9,5.8,Claude,High,73,2,6.2,Internship,22.27,Average,Java,81,3
STU04827,17,Male,Pune,Tamil Nadu,ENTC,2,9.31,7.9,6.8,0.7,6.8,ChatGPT,High,46,8,4.3,Internship,29.93,Excellent,Java,78,10
STU04828,23,Female,Bangalore,Delhi,CSE,2,7.01,3.5,5.0,7.0,0.5,Gemini,High,43,7,8.5,Not Placed,22.97,Average,Java,52,10
STU04829,26,Male,Nagpur,Maharashtra,IT,1,7.03,4.4,13.4,3.1,1.0,ChatGPT,High,74,7,7.3,Placed,32.92,Good,Java,36,8
STU04830,20,Male,Ahmedabad,Karnataka,Mechanical,2,7.57,2.4,9.1,4.8,6.2,ChatGPT,Medium,59,3,7.7,Not Placed,17.78,Poor,Python,70,10
STU04831,21,Male,Nagpur,Maharashtra,Electrical,4,8.62,8.4,13.2,3.1,8.1,Gemini,High,64,5,7.0,Not Placed,10.65,Average,JavaScript,46,9
STU04832,19,Female,Hyderabad,Telangana,AI/ML,1,9.19,9.7,6.6,3.3,6.1,GitHub Copilot,High,94,8,7.6,Placed,23.0,Good,JavaScript,44,2
STU04833,25,Male,Ahmedabad,Karnataka,ENTC,1,8.9,6.3,3.2,7.9,1.9,Perplexity,Low,86,2,5.6,Not Placed,30.21,Good,C++,88,5
STU04834,24,Male,Ahmedabad,Delhi,IT,3,9.57,2.4,3.5,7.4,5.1,Claude,Low,50,3,7.8,Internship,34.69,Average,C++,48,2
STU04835,18,Female,Delhi,Karnataka,Mechanical,1,6.92,1.2,10.3,4.4,6.0,Perplexity,High,88,1,8.5,Placed,3.78,Good,Python,62,8
STU04836,22,Female,Delhi,Tamil Nadu,Mechanical,2,9.8,5.6,8.7,0.6,5.7,ChatGPT,Medium,65,8,8.0,Internship,32.04,Poor,Java,32,9
STU04837,20,Male,Nagpur,Gujarat,ENTC,1,6.62,1.3,2.5,2.2,3.2,Claude,Low,61,1,6.4,Placed,4.27,Average,Java,98,4
STU04838,17,Female,Mumbai,Karnataka,CSE,2,6.79,4.1,14.0,3.6,4.6,Gemini,Medium,93,7,5.6,Internship,5.54,Good,C++,45,2
STU04839,22,Female,Mumbai,Maharashtra,Electrical,2,5.89,7.1,12.6,2.8,4.6,GitHub Copilot,Medium,55,10,7.5,Internship,27.58,Average,C++,55,3
STU04840,17,Male,Delhi,Karnataka,Electrical,3,7.95,8.3,10.9,2.3,3.0,GitHub Copilot,High,48,7,8.8,Internship,34.18,Poor,JavaScript,65,3
STU04841,26,Female,Ahmedabad,Gujarat,IT,4,7.55,2.3,10.6,4.3,5.6,Claude,Low,84,6,8.0,Internship,16.0,Good,JavaScript,44,4
STU04842,24,Male,Delhi,West Bengal,ENTC,2,6.2,5.6,4.8,0.1,2.6,Perplexity,High,58,9,5.1,Internship,20.46,Good,JavaScript,32,1
STU04843,25,Male,Ahmedabad,Delhi,Civil,2,6.39,3.8,12.2,3.1,3.4,Gemini,Medium,49,8,5.3,Placed,9.46,Good,C++,92,2
STU04844,23,Male,Kolkata,Tamil Nadu,Civil,1,8.06,3.7,4.2,3.5,8.0,Perplexity,Low,73,7,6.7,Internship,8.46,Poor,Java,57,8
STU04845,21,Male,Kolkata,Karnataka,Electrical,1,5.97,2.4,2.5,3.8,0.9,GitHub Copilot,Low,77,3,5.0,Internship,16.99,Poor,Python,87,4
STU04846,26,Female,Hyderabad,West Bengal,Mechanical,3,8.84,7.8,8.7,3.9,5.6,Perplexity,High,76,7,6.4,Not Placed,16.42,Average,JavaScript,70,7
STU04847,20,Female,Mumbai,West Bengal,ENTC,2,9.83,8.4,2.3,0.1,1.5,GitHub Copilot,Medium,72,3,5.5,Internship,4.67,Good,C++,31,8
STU04848,27,Male,Pune,Telangana,Mechanical,4,8.23,8.8,2.3,4.4,0.7,GitHub Copilot,High,66,1,8.8,Internship,17.07,Excellent,Java,69,2
STU04849,24,Female,Delhi,West Bengal,Mechanical,3,7.86,1.9,8.6,4.5,7.6,GitHub Copilot,High,69,9,4.3,Internship,4.52,Poor,Java,47,8
STU04850,25,Male,Delhi,Telangana,IT,3,5.97,1.4,12.5,5.6,1.6,Claude,High,83,8,4.2,Placed,20.77,Good,C++,83,8
STU04851,22,Female,Mumbai,Delhi,IT,3,8.84,4.9,12.2,0.2,4.4,ChatGPT,Low,73,1,4.8,Internship,25.39,Good,JavaScript,96,3
STU04852,17,Male,Pune,Gujarat,Civil,1,7.55,1.3,6.3,5.5,6.8,Claude,Medium,83,4,6.7,Placed,12.95,Poor,JavaScript,32,4
STU04853,18,Male,Kolkata,Karnataka,Civil,4,7.44,4.9,2.7,2.6,0.2,GitHub Copilot,Medium,81,5,5.9,Placed,29.67,Poor,C++,55,4
STU04854,28,Female,Nagpur,Delhi,Electrical,2,6.62,7.1,2.6,0.8,7.3,Gemini,Medium,91,4,7.3,Not Placed,13.98,Poor,Java,59,3
STU04855,21,Male,Delhi,West Bengal,ENTC,2,7.08,4.5,13.2,5.7,5.6,GitHub Copilot,Low,57,1,7.2,Internship,3.76,Excellent,Python,61,3
STU04856,25,Male,Chennai,Karnataka,Mechanical,3,6.59,8.0,5.7,5.2,8.5,Claude,Medium,65,8,6.2,Not Placed,34.83,Excellent,JavaScript,68,4
STU04857,19,Female,Pune,Telangana,ENTC,4,5.93,5.0,12.2,8.0,0.4,Claude,High,82,7,8.0,Internship,32.7,Poor,JavaScript,89,7
STU04858,17,Female,Ahmedabad,Tamil Nadu,Electrical,2,7.07,6.1,12.9,5.1,7.9,ChatGPT,Low,60,9,7.9,Internship,33.03,Good,Java,49,7
STU04859,22,Female,Bangalore,Gujarat,AI/ML,4,5.85,8.1,5.8,2.5,4.8,GitHub Copilot,Low,74,3,4.6,Placed,8.1,Excellent,C++,70,7
STU04860,19,Male,Mumbai,West Bengal,Electrical,2,9.5,5.2,9.0,3.3,7.5,Claude,High,80,6,6.0,Internship,22.24,Excellent,JavaScript,89,6
STU04861,19,Female,Pune,Karnataka,ENTC,3,8.07,2.2,7.4,7.9,7.4,Perplexity,Medium,47,8,5.4,Not Placed,34.4,Excellent,Python,68,2
STU04862,26,Female,Delhi,Gujarat,IT,4,8.3,3.0,4.4,2.2,6.1,Gemini,Low,93,10,5.5,Not Placed,34.97,Good,C++,72,1
STU04863,19,Female,Hyderabad,Telangana,Electrical,4,6.0,7.3,5.0,4.9,1.0,ChatGPT,High,47,7,4.0,Placed,10.36,Good,Python,87,3
STU04864,17,Female,Bangalore,Tamil Nadu,CSE,2,9.8,1.6,13.6,6.3,6.1,Claude,Medium,85,1,6.9,Internship,31.44,Poor,C++,50,3
STU04865,21,Male,Ahmedabad,Delhi,ENTC,1,7.69,1.4,8.3,1.0,6.9,Claude,Medium,98,6,6.8,Not Placed,24.62,Poor,Java,71,10
STU04866,24,Female,Hyderabad,Tamil Nadu,IT,3,5.88,7.3,2.2,5.6,7.6,Perplexity,Medium,73,7,5.6,Not Placed,30.39,Excellent,C++,85,9
STU04867,28,Male,Delhi,West Bengal,Mechanical,1,9.31,3.2,12.0,4.1,1.9,Claude,Medium,53,7,4.2,Not Placed,33.62,Average,C++,57,10
STU04868,23,Female,Delhi,Delhi,Mechanical,3,9.63,7.8,7.8,3.6,2.4,ChatGPT,Medium,58,7,5.0,Internship,18.79,Poor,JavaScript,78,8
STU04869,20,Female,Delhi,Gujarat,ENTC,2,6.44,2.0,3.3,4.2,6.8,Gemini,Low,79,7,4.8,Not Placed,6.37,Poor,JavaScript,87,9
STU04870,20,Female,Ahmedabad,Delhi,IT,2,8.56,4.6,6.4,1.7,4.6,Claude,High,73,7,6.9,Internship,19.26,Excellent,C++,64,10
STU04871,27,Female,Chennai,Karnataka,Electrical,2,9.89,5.3,8.2,7.3,4.1,Gemini,High,67,5,8.0,Not Placed,6.32,Average,JavaScript,89,1
STU04872,21,Female,Bangalore,Telangana,AI/ML,3,6.2,3.3,12.0,3.9,8.1,Claude,Medium,69,9,6.6,Not Placed,25.44,Excellent,JavaScript,73,8
STU04873,21,Female,Bangalore,Maharashtra,AI/ML,4,8.9,3.3,9.5,0.1,4.0,Gemini,High,59,9,4.9,Placed,15.65,Good,Java,67,8
STU04874,20,Female,Delhi,Tamil Nadu,IT,4,7.26,2.7,12.1,6.3,4.8,Perplexity,High,81,1,7.1,Internship,10.74,Excellent,JavaScript,56,8
STU04875,27,Male,Mumbai,Tamil Nadu,Electrical,3,7.58,2.9,4.6,1.2,1.1,ChatGPT,Low,57,1,5.8,Internship,34.31,Poor,C++,71,6
STU04876,24,Male,Ahmedabad,Tamil Nadu,IT,3,8.1,9.5,5.9,2.0,2.2,GitHub Copilot,Medium,54,5,6.6,Not Placed,24.94,Excellent,Java,33,2
STU04877,20,Male,Kolkata,Telangana,Civil,1,6.66,5.3,11.6,2.5,0.3,Perplexity,High,68,4,6.0,Not Placed,24.6,Good,JavaScript,82,2
STU04878,21,Male,Pune,Telangana,CSE,2,7.99,6.4,3.9,2.5,7.1,GitHub Copilot,High,73,9,4.8,Placed,31.15,Average,Java,87,5
STU04879,28,Male,Chennai,Delhi,AI/ML,1,6.98,3.9,8.9,2.4,8.8,Perplexity,High,82,8,4.7,Internship,27.35,Excellent,Python,54,3
STU04880,22,Female,Ahmedabad,Gujarat,ENTC,4,6.81,1.8,2.5,1.6,5.1,Perplexity,Medium,79,5,7.4,Internship,21.93,Good,Java,94,3
STU04881,27,Male,Bangalore,Karnataka,Mechanical,4,6.08,9.9,6.1,3.1,4.9,Claude,Low,82,7,4.5,Placed,12.72,Good,Java,68,1
STU04882,27,Female,Nagpur,Delhi,Electrical,1,9.22,8.1,8.1,5.5,7.3,GitHub Copilot,Low,76,4,6.1,Placed,7.23,Excellent,Python,59,8
STU04883,18,Female,Ahmedabad,Tamil Nadu,AI/ML,4,9.5,8.6,2.9,7.7,6.9,Claude,High,52,6,8.9,Not Placed,17.08,Good,Java,44,2
STU04884,22,Female,Chennai,Gujarat,IT,2,6.15,5.9,9.5,5.1,0.7,Gemini,Low,47,3,7.8,Internship,21.28,Good,Java,89,2
STU04885,23,Male,Pune,Telangana,Mechanical,3,8.5,2.1,10.3,0.4,1.4,Gemini,Low,40,6,5.6,Placed,16.0,Poor,JavaScript,61,5
STU04886,20,Female,Kolkata,Telangana,Electrical,2,6.53,3.4,4.2,6.3,1.6,GitHub Copilot,Low,69,5,4.3,Placed,24.34,Good,Python,70,7
STU04887,20,Female,Delhi,Delhi,AI/ML,4,7.27,2.4,3.1,0.6,6.4,Perplexity,Medium,64,2,6.0,Placed,18.7,Good,Java,55,4
STU04888,18,Male,Pune,Gujarat,ENTC,1,6.81,5.8,5.4,6.0,4.0,GitHub Copilot,Low,50,10,5.5,Placed,6.49,Excellent,Python,34,4
STU04889,25,Male,Pune,West Bengal,AI/ML,4,5.99,5.9,10.4,3.0,7.8,Perplexity,High,89,7,4.8,Placed,24.32,Average,Python,95,9
STU04890,21,Female,Hyderabad,Telangana,AI/ML,2,6.05,8.8,11.4,0.0,8.4,Claude,Low,40,3,5.4,Placed,25.35,Excellent,C++,38,4
STU04891,21,Female,Nagpur,Delhi,Electrical,4,7.68,2.8,13.8,0.6,7.9,GitHub Copilot,Medium,46,9,5.5,Not Placed,14.98,Good,Python,52,10
STU04892,27,Female,Ahmedabad,Maharashtra,Mechanical,4,5.62,9.8,8.7,7.7,0.1,GitHub Copilot,Low,44,5,4.9,Internship,30.53,Average,C++,34,1
STU04893,27,Male,Bangalore,Gujarat,IT,2,7.07,7.7,13.8,4.5,6.4,Gemini,Medium,94,3,4.9,Not Placed,30.86,Poor,C++,37,9
STU04894,27,Female,Kolkata,West Bengal,IT,2,9.76,2.1,3.0,5.6,5.0,Gemini,High,67,7,7.0,Internship,30.41,Excellent,JavaScript,52,8
STU04895,22,Female,Hyderabad,Karnataka,Civil,3,7.26,2.4,9.0,5.9,4.1,Claude,High,70,9,7.6,Not Placed,16.72,Poor,Python,70,4
STU04896,20,Female,Bangalore,Gujarat,CSE,2,8.92,9.7,11.8,7.4,7.3,Perplexity,Low,56,3,8.7,Internship,9.32,Excellent,Python,65,4
STU04897,23,Female,Bangalore,Maharashtra,AI/ML,4,7.04,7.0,2.3,3.2,5.0,GitHub Copilot,Medium,74,10,8.7,Internship,21.92,Excellent,C++,57,5
STU04898,28,Female,Pune,Tamil Nadu,ENTC,2,9.59,1.1,6.1,5.5,4.3,Perplexity,High,52,5,4.2,Not Placed,30.77,Excellent,C++,58,8
STU04899,22,Female,Nagpur,Gujarat,IT,3,8.71,9.9,6.2,6.6,3.2,ChatGPT,Medium,51,4,7.5,Not Placed,11.14,Good,C++,66,10
STU04900,24,Male,Chennai,West Bengal,ENTC,3,9.58,9.1,5.8,3.3,0.2,Perplexity,High,92,4,6.9,Not Placed,22.21,Poor,Python,91,7
STU04901,20,Male,Pune,Delhi,AI/ML,2,5.8,8.7,5.5,5.8,1.1,Claude,Low,94,1,7.5,Placed,9.29,Excellent,JavaScript,63,7
STU04902,18,Female,Pune,Tamil Nadu,Mechanical,1,7.7,9.3,13.4,3.7,7.2,GitHub Copilot,Medium,44,10,6.0,Internship,7.74,Poor,Java,91,10
STU04903,19,Male,Hyderabad,Delhi,AI/ML,2,5.59,3.3,2.3,0.7,8.6,ChatGPT,Medium,47,2,6.8,Internship,29.37,Average,Java,78,5
STU04904,27,Male,Pune,Maharashtra,Mechanical,3,8.93,4.8,10.4,5.9,3.0,GitHub Copilot,Low,89,1,4.1,Placed,27.38,Excellent,C++,69,6
STU04905,18,Female,Mumbai,Delhi,Civil,1,8.47,3.1,6.6,2.7,6.2,GitHub Copilot,High,61,5,6.4,Internship,9.85,Poor,Python,61,1
